period,flow,reporterCode,partnerCode,primaryValue
2023,X,841,36,33672030176.0
2023,X,841,170,17552368193.0
2023,X,841,604,12039068959.0
2023,X,841,356,40116453422.0
2023,X,841,643,597274158.0
2023,X,841,504,3752347492.0
2023,X,841,757,27872814193.0
2023,X,841,764,15653217465.0
2023,X,841,24,595278456.0
2023,X,841,392,76154045175.0
2023,X,841,376,14032404266.0
2023,X,841,608,9287844821.0
2023,X,841,276,76472551327.0
2023,X,841,76,44807817217.0
2023,X,841,792,14693841811.0
2023,X,841,368,2258506365.0
2023,X,841,12,1214448016.0
2023,X,841,380,28916814190.0
2023,X,841,124,352760090331.0
2023,X,841,156,147805519994.0
2023,X,841,230,1210864885.0
2023,X,841,458,19439249562.0
2023,X,841,364,59014461.0
2023,X,841,32,11441926315.0
2023,X,841,58,38827845470.0
2023,X,841,214,13062566546.0
2023,X,841,512,1862409322.0
2023,X,841,682,13872813909.0
2023,X,841,826,74054013691.0
2023,X,841,31,541549689.0
2023,X,841,710,7155082196.0
2023,X,841,818,4486971384.0
2023,X,841,404,493662097.0
2023,X,841,702,42433068231.0
2023,X,841,704,9811558938.0
2023,X,356,144,3578261704.0
2023,X,356,31,90576735.0
2023,X,356,724,4623263637.0
2023,X,356,12,750718214.0
2023,X,356,36,7721948109.0
2023,X,356,604,916313102.0
2023,X,356,764,5056577143.0
2023,X,356,643,4057640414.0
2023,X,356,586,523219519.0
2023,X,356,792,7574272316.0
2023,X,356,702,12035719268.0
2023,X,356,392,5084239594.0
2023,X,356,76,6664514200.0
2023,X,356,504,1112100110.0
2023,X,356,496,36521513.0
2023,X,356,608,1936035542.0
2023,X,356,58,7971887655.0
2023,X,356,376,6048680408.0
2023,X,356,528,23108491079.0
2023,X,356,360,7397899301.0
2023,X,356,192,89420440.0
2023,X,356,124,3758769306.0
2023,X,356,218,471307057.0
2023,X,356,251,7188438183.0
2023,X,356,818,3956061445.0
2023,X,356,834,4134349394.0
2023,X,356,404,3291835286.0
2023,X,356,368,3470878264.0
2023,X,356,826,12479605347.0
2023,X,356,156,16245421881.0
2023,X,356,484,5283663733.0
2023,X,356,364,1186576433.0
2023,X,356,616,2322029075.0
2023,X,356,682,10832202785.0
2023,X,356,170,1198486674.0
2023,X,356,214,328125020.0
2023,X,356,32,996312739.0
2023,X,356,512,4479588091.0
2023,X,356,704,5651505606.0
2023,X,356,634,1652083595.0
2023,X,356,446,978126.0
2023,X,356,380,8398556039.000001
2023,X,356,841,75805285420.0
2023,X,356,554,509529015.0
2023,X,356,24,634338452.0
2023,X,356,784,33021240264.0
2023,X,356,152,1169609710.0
2023,X,356,50,11252649443.0
2023,X,356,410,6285118862.0
2023,X,356,276,9667108804.0
2023,X,356,288,999357534.0
2023,X,356,710,8019745296.0
2023,X,356,458,6677685686.0
2023,X,356,344,8730767793.0
2023,X,356,384,719830944.0
2023,X,356,230,479098462.0
2023,X,356,414,1777227061.0
2023,X,356,757,1381205361.0
2023,X,58,392,4343908142.0
