period,flow,reporterCode,partnerCode,primaryValue
2016,X,368,784,5237182.0
2016,X,368,792,7700.0
2016,X,368,818,200000.0
2016,X,604,12,1036582.4
2016,X,604,24,674239.52
2016,X,604,32,128351808.69
2016,X,604,36,259613359.44
2016,X,604,50,3881033.2
2016,X,604,76,1204534684.64
2016,X,604,124,1685251460.29
2016,X,604,144,459156.66
2016,X,604,152,1011872284.05
2016,X,604,156,8492299517.58
2016,X,604,170,712126911.33
2016,X,604,192,10617195.68
2016,X,604,214,83879779.43
2016,X,604,218,652619604.95
2016,X,604,251,249800207.66
2016,X,604,276,890316152.03
2016,X,604,288,5909250.21
2016,X,604,344,128674298.49
2016,X,604,360,41744835.7
2016,X,604,364,1817464.99
2016,X,604,368,6204.47
2016,X,604,376,7787270.31
2016,X,604,380,466270910.64
2016,X,604,384,237356.72
2016,X,604,392,1264692033.66
2016,X,604,404,106742.0
2016,X,604,410,1394414837.23
2016,X,604,414,1688044.81
2016,X,604,446,14893.75
2016,X,604,458,110601380.99
2016,X,604,484,465820494.84
2016,X,604,504,3488823.77
2016,X,604,512,12528470.52
2016,X,604,528,998820425.2
2016,X,604,554,24356398.05
2016,X,604,586,2443233.59
2016,X,604,608,160122695.36
2016,X,604,616,12327383.67
2016,X,604,634,393607.55
2016,X,604,643,90661675.18
2016,X,604,682,7317660.22
2016,X,604,702,39059660.32
2016,X,604,704,93170431.93
2016,X,604,710,106625994.91
2016,X,604,724,1221094236.64
2016,X,604,757,2571284975.76
2016,X,604,764,63000723.26
2016,X,604,784,430618366.73
2016,X,604,792,33757812.98
2016,X,604,818,8079651.42
2016,X,604,826,670870067.12
2016,X,604,834,214579.0
2016,X,554,12,484205391.554
2016,X,554,24,7926022.167
2016,X,554,31,36472583.895
2016,X,554,32,16173084.949
2016,X,554,36,5757640557.309
2016,X,554,50,151772283.81
2016,X,554,76,54096901.411
2016,X,554,124,415269874.274
2016,X,554,144,169377948.756
2016,X,554,152,89340744.74
2016,X,554,156,6563399643.371
2016,X,554,170,8641584.294
2016,X,554,192,26536328.933
2016,X,554,214,10999450.056
2016,X,554,218,6005841.515
2016,X,554,251,258849821.654
2016,X,554,276,471541121.174
2016,X,554,288,22510821.128
2016,X,554,344,553387988.408
2016,X,554,360,604245671.514
2016,X,554,364,105188672.356
2016,X,554,368,3879204.297
2016,X,554,376,14741536.218
2016,X,554,380,261849706.02
2016,X,554,384,13826860.951
2016,X,554,392,2070151658.548
2016,X,554,404,5626904.519
2016,X,554,410,1039215729.765
2016,X,554,414,46150364.549
2016,X,554,446,5708167.932
2016,X,554,458,554335751.894
2016,X,554,484,325015271.209
2016,X,554,496,7346887.183
2016,X,554,504,49725796.036
2016,X,554,512,60347473.272
2016,X,554,528,562431533.67
2016,X,554,586,59238103.587
2016,X,554,604,49979395.833
2016,X,554,608,440892657.323
2016,X,554,616,44469506.007
2016,X,554,634,20480218.376
2016,X,554,643,153403052.147
2016,X,554,682,356195456.818
2016,X,554,702,783158539.844
2016,X,554,704,358814763.346
2016,X,554,710,125052910.574
2016,X,554,724,188279013.633
2016,X,554,757,59881389.354
2016,X,554,764,574308836.085
2016,X,554,784,432361371.267
2016,X,554,792,70875360.196
2016,X,554,818,296462973.493
2016,X,554,826,1017896184.711
2016,X,554,834,3492226.62
2016,X,12,24,6933326.0
2016,X,12,31,147405.0
2016,X,12,32,44147377.0
2016,X,12,36,175839636.0
2016,X,12,50,869958.0
2016,X,12,76,1616165310.0
2016,X,12,124,1300743241.0
2016,X,12,144,8253.0
2016,X,12,156,333398312.0
2016,X,12,170,84.0
2016,X,12,192,217862466.0
2016,X,12,214,9565096.0
2016,X,12,218,286.0
2016,X,12,251,3424138889.0
2016,X,12,276,63438404.0
2016,X,12,288,2479339.0
2016,X,12,344,429806.0
2016,X,12,360,327410539.0
2016,X,12,364,2667.0
2016,X,12,368,360140.0
2016,X,12,380,5208346000.0
2016,X,12,384,8019957.0
2016,X,12,392,163749378.0
2016,X,12,404,3393439.0
2016,X,12,410,234525491.0
2016,X,12,414,220861.0
2016,X,12,458,102365589.0
2016,X,12,484,49518583.0
2016,X,12,504,499056202.0
2016,X,12,512,26332.0
2016,X,12,528,1470836701.0
2016,X,12,554,76773.0
2016,X,12,586,67633.0
2016,X,12,608,38161.0
2016,X,12,616,16249534.0
2016,X,12,634,1750980.0
2016,X,12,643,8068600.0
2016,X,12,682,7604700.0
2016,X,12,702,511482426.0
2016,X,12,704,567276.0
2016,X,12,710,291242.0
2016,X,12,724,3879164211.0
2016,X,12,757,92109430.0
2016,X,12,764,150427674.0
2016,X,12,784,20028665.0
2016,X,12,792,1344187409.0
2016,X,12,818,286544884.0
2016,X,12,826,1061292522.0
2016,X,12,834,6303195.0
2016,X,634,12,36591402.59
2016,X,634,24,20993724.223
2016,X,634,31,153768.093
2016,X,634,32,159029213.572
2016,X,634,36,259022536.433
2016,X,634,50,119664140.556
2016,X,634,76,302834218.41
2016,X,634,124,16745996.719
2016,X,634,144,34567450.515
2016,X,634,152,10249839.83
2016,X,634,156,4485831725.109
2016,X,634,170,6223020.041
2016,X,634,192,290163.732
2016,X,634,218,2921947.581
2016,X,634,251,301046278.389
2016,X,634,276,280453688.76
2016,X,634,288,12003874.411
2016,X,634,344,74755317.719
2016,X,634,360,369075771.341
2016,X,634,364,13512558.062
2016,X,634,368,64049913.67
2016,X,634,380,1104301041.447
2016,X,634,384,11028282.928
2016,X,634,392,10935048378.452
2016,X,634,404,79557998.099
2016,X,634,410,8972060110.675
2016,X,634,414,569322133.051
2016,X,634,446,25225.395
2016,X,634,458,665785890.628
2016,X,634,484,52704721.38
2016,X,634,504,52042649.402
2016,X,634,512,189480136.706
2016,X,634,528,145891714.681
2016,X,634,554,139065148.229
2016,X,634,586,697237776.995
2016,X,634,604,19482231.205
2016,X,634,608,306474481.47
2016,X,634,616,324217711.741
2016,X,634,643,10436508.171
2016,X,634,682,519204735.542
2016,X,634,702,3003114018.057
2016,X,634,704,176369971.611
2016,X,634,710,345394988.283
2016,X,634,724,549394928.807
2016,X,634,757,186827732.001
2016,X,634,764,2191794854.991
2016,X,634,784,3756759790.537
2016,X,634,792,379305728.008
2016,X,634,818,1113448014.191
2016,X,634,826,1875795823.961
2016,X,634,834,11262217.749
2016,X,414,12,10332414.107
2016,X,414,24,1317139.439
2016,X,414,31,1235241.674
2016,X,414,32,87660.648
2016,X,414,36,15882459.871
2016,X,414,50,6110553.859
2016,X,414,76,32541218.326
2016,X,414,124,3460438.633
2016,X,414,144,23953723.516
2016,X,414,152,258582.038
2016,X,414,156,500738837.664
2016,X,414,170,135235.852
2016,X,414,192,2376980.421
2016,X,414,214,29806.87
2016,X,414,218,28946.738
2016,X,414,251,11715485.946
2016,X,414,276,8657201.864
2016,X,414,288,2475141.291
2016,X,414,344,43959641.266
2016,X,414,360,112252975.819
2016,X,414,364,102249098.919
2016,X,414,368,264585869.868
2016,X,414,380,39198514.865
2016,X,414,384,1777961.585
2016,X,414,392,4734793.14
2016,X,414,404,1490995.202
2016,X,414,410,19936624.222
2016,X,414,458,43556252.757
2016,X,414,484,10953.446
2016,X,414,496,40717.309
2016,X,414,504,9328074.774
2016,X,414,512,144882777.78
2016,X,414,528,23981505.768
2016,X,414,554,83095.333
2016,X,414,586,127437448.783
2016,X,414,604,53748.303
2016,X,414,608,11670226.48
2016,X,414,616,1167747.805
2016,X,414,634,174263687.178
2016,X,414,643,165046364.278
2016,X,414,682,699620101.27
2016,X,414,702,40802061.602
2016,X,414,704,38243027.701
2016,X,414,710,26776268.671
2016,X,414,724,7100029.456
2016,X,414,757,26641032.818
2016,X,414,764,39945893.178
2016,X,414,784,546924512.864
2016,X,414,792,57890277.172
2016,X,414,818,62076398.951
2016,X,414,826,47811188.375
2016,X,414,834,1634435.387
2016,X,504,12,235994716.0
2016,X,504,24,18713086.0
2016,X,504,31,47480.0
2016,X,504,32,113087650.0
2016,X,504,36,78394520.0
2016,X,504,50,134381370.0
2016,X,504,76,590197568.0
2016,X,504,124,166985382.0
2016,X,504,144,251534.0
2016,X,504,152,13474906.0
2016,X,504,156,228397457.0
2016,X,504,170,10989703.0
2016,X,504,192,848524.0
2016,X,504,214,615643.0
2016,X,504,218,57214.0
2016,X,504,251,4827951401.0
2016,X,504,276,629382613.0
2016,X,504,288,87944142.0
2016,X,504,344,8333136.0
2016,X,504,360,24992188.0
2016,X,504,364,1250488.0
2016,X,504,368,16328997.0
2016,X,504,380,1062472957.0
2016,X,504,384,147588499.0
2016,X,504,392,188886452.0
2016,X,504,404,35032170.0
2016,X,504,410,85984326.0
2016,X,504,414,6695154.0
2016,X,504,446,12335.0
2016,X,504,458,9939255.0
2016,X,504,484,60360667.0
2016,X,504,496,44924.0
2016,X,504,512,7976522.0
2016,X,504,528,502832081.0
2016,X,504,554,51610908.0
2016,X,504,586,230849664.0
2016,X,504,604,41932797.0
2016,X,504,608,7457340.0
2016,X,504,616,194973598.0
2016,X,504,634,11223731.0
2016,X,504,643,185155991.0
2016,X,504,682,90218600.0
2016,X,504,702,248419157.0
2016,X,504,704,9825147.0
2016,X,504,710,66772571.0
2016,X,504,724,5336411067.0
2016,X,504,757,139372927.0
2016,X,504,764,16601725.0
2016,X,504,784,97610781.0
2016,X,504,792,758201661.0
2016,X,504,818,274132849.0
2016,X,504,826,669922107.0
2016,X,504,834,10075871.0
2016,X,218,12,13167657.0
2016,X,218,24,856264.0
2016,X,218,31,5596040.0
2016,X,218,32,217565947.0
2016,X,218,36,17571612.0
2016,X,218,50,3040846.0
2016,X,218,76,144761613.0
2016,X,218,124,77873407.0
2016,X,218,144,1499318.0
2016,X,218,152,1150556670.0
2016,X,218,156,656382017.0
2016,X,218,170,810457461.0
2016,X,218,192,14446537.0
2016,X,218,214,60526412.0
2016,X,218,251,282078664.0
2016,X,218,276,530649798.0
2016,X,218,288,461303.0
2016,X,218,344,21828785.0
2016,X,218,360,53210836.0
2016,X,218,364,22752633.0
2016,X,218,368,21201265.0
2016,X,218,376,5849974.0
2016,X,218,380,460932857.0
2016,X,218,384,367947.0
2016,X,218,392,319575896.0
2016,X,218,404,589214.0
2016,X,218,410,82465506.0
2016,X,218,414,36995523.0
2016,X,218,446,2618.0
2016,X,218,458,70462093.0
2016,X,218,484,168078956.0
2016,X,218,496,47797.0
2016,X,218,504,9401794.0
2016,X,218,512,565725.0
2016,X,218,528,422630662.0
2016,X,218,554,33608069.0
2016,X,218,586,14858055.0
2016,X,218,604,934224013.0
2016,X,218,608,14038606.0
2016,X,218,616,36499396.0
2016,X,218,634,6254823.0
2016,X,218,643,769213320.0
2016,X,218,682,78229360.0
2016,X,218,702,10454977.0
2016,X,218,704,1115943833.0
2016,X,218,710,12476533.0
2016,X,218,724,547332597.0
2016,X,218,757,20714990.0
2016,X,218,764,3908281.0
2016,X,218,784,31966771.0
2016,X,218,792,114711606.0
2016,X,218,818,13258586.0
2016,X,218,826,139302549.0
2016,X,218,834,103382.0
2016,X,214,24,54323.049
2016,X,214,32,1039864.913
2016,X,214,36,6237299.164
2016,X,214,50,3106983.319
2016,X,214,76,2938163.79
2016,X,214,124,769397897.182
2016,X,214,144,90282.054
2016,X,214,152,10604140.421
2016,X,214,156,143716305.5
2016,X,214,170,36563805.254
2016,X,214,192,72119742.912
2016,X,214,218,12202891.232
2016,X,214,251,47416726.529
2016,X,214,276,113403952.201
2016,X,214,288,171791.85
2016,X,214,360,8939484.908
2016,X,214,364,32000.0
2016,X,214,368,21101.772
2016,X,214,376,2368357.506
2016,X,214,380,60610763.929
2016,X,214,384,193.0
2016,X,214,392,15484318.984
2016,X,214,404,581226.5
2016,X,214,410,27021397.54
2016,X,214,414,27713.5
2016,X,214,458,5172154.22
2016,X,214,484,36089635.669
2016,X,214,496,6442.56
2016,X,214,504,63306.234
2016,X,214,528,215245542.694
2016,X,214,554,8587785.586
2016,X,214,586,778405.645
2016,X,214,604,9681012.997
2016,X,214,608,3211062.157
2016,X,214,616,15399826.742
2016,X,214,643,3220944.052
2016,X,214,682,639823.846
2016,X,214,702,16203122.815
2016,X,214,704,1776507.553
2016,X,214,710,15855529.027
2016,X,214,724,103357682.5
2016,X,214,757,340640560.661
2016,X,214,764,4394769.14
2016,X,214,784,9925274.756
2016,X,214,792,1395331.741
2016,X,214,818,198570.023
2016,X,214,826,216410428.592
2016,X,214,834,40288.9
2016,X,404,12,1208205.35
2016,X,404,24,736582.04
2016,X,404,31,29199.0
2016,X,404,32,12031.67
2016,X,404,36,21716364.65
2016,X,404,50,1323267.61
2016,X,404,76,4957506.26
2016,X,404,124,56465986.49
2016,X,404,144,2062870.9
2016,X,404,152,3498289.29
2016,X,404,156,99163557.86
2016,X,404,170,758008.95
2016,X,404,192,254723.17
2016,X,404,214,12119.83
2016,X,404,218,266043.95
2016,X,404,251,65708906.98
2016,X,404,276,116936590.33
2016,X,404,288,5266761.0
2016,X,404,344,13518597.24
2016,X,404,360,9208931.25
2016,X,404,364,17319103.66
2016,X,404,368,624678.78
2016,X,404,376,10488002.06
2016,X,404,380,36797040.58
2016,X,404,384,1568377.83
2016,X,404,392,40126346.99
2016,X,404,410,18425247.27
2016,X,404,414,9701768.52
2016,X,404,458,9570767.6
2016,X,404,484,12855578.08
2016,X,404,504,4125004.82
2016,X,404,512,11455315.86
2016,X,404,528,428670508.35
2016,X,404,554,2129294.36
2016,X,404,586,396755918.27
2016,X,404,604,27106.38
2016,X,404,608,12477601.23
2016,X,404,616,17781616.65
2016,X,404,634,12607325.12
2016,X,404,643,68949414.15
2016,X,404,682,66306201.69
2016,X,404,702,3516293.99
2016,X,404,704,6292065.74
2016,X,404,710,40893830.46
2016,X,404,724,22685731.57
2016,X,404,757,47749748.83
2016,X,404,764,17023219.32
2016,X,404,784,305289603.91
2016,X,404,792,22257193.54
2016,X,404,818,203220901.99
2016,X,404,826,370410966.69
2016,X,404,834,342963103.22
2016,X,192,12,2258341.86
2016,X,192,24,12338401.04
2016,X,192,31,39054.82
2016,X,192,32,7765768.18
2016,X,192,36,15477962.08
2016,X,192,50,56260.03
2016,X,192,76,66226383.37
2016,X,192,124,331454776.47
2016,X,192,152,4083328.58
2016,X,192,156,257626419.8
2016,X,192,170,4520623.89
2016,X,192,214,13622975.3
2016,X,192,218,156996.78
2016,X,192,251,34472904.82
2016,X,192,276,56297215.74
2016,X,192,288,281688.42
2016,X,192,344,39371793.46
2016,X,192,360,96048.8
2016,X,192,376,2717829.51
2016,X,192,380,22030280.57
2016,X,192,392,5624475.28
2016,X,192,410,1710805.81
2016,X,192,414,90137.04
2016,X,192,458,9026189.28
2016,X,192,484,41993971.2
2016,X,192,496,34200.0
2016,X,192,504,16298821.83
2016,X,192,512,6432.0
2016,X,192,528,93613246.65
2016,X,192,554,459175.01
2016,X,192,604,14239685.72
2016,X,192,608,5122814.8
2016,X,192,616,2905.46
2016,X,192,634,13589.02
2016,X,192,643,32382073.54
2016,X,192,682,960936.21
2016,X,192,702,40075469.56
2016,X,192,704,4958154.31
2016,X,192,710,1923575.64
2016,X,192,724,182997101.91
2016,X,192,757,15765539.78
2016,X,192,764,715623.14
2016,X,192,784,10877955.61
2016,X,192,792,10983853.25
2016,X,192,818,53760.0
2016,X,192,826,17766148.93
2016,X,512,12,12674030.069
2016,X,512,24,5052891.613
2016,X,512,31,78145.637
2016,X,512,32,208490215.306
2016,X,512,36,27309573.615
2016,X,512,50,49562479.284
2016,X,512,76,57731433.036
2016,X,512,124,8338040.862
2016,X,512,144,55150379.952
2016,X,512,152,10503078.379
2016,X,512,156,633217277.211
2016,X,512,170,287045.488
2016,X,512,192,10106.631
2016,X,512,214,1115646.193
2016,X,512,218,241295.167
2016,X,512,251,4551156.938
2016,X,512,276,14368555.274
2016,X,512,288,928353.623
2016,X,512,344,52167995.305
2016,X,512,360,39016136.931
2016,X,512,364,348073542.145
2016,X,512,368,2091130628.443
2016,X,512,380,52932739.059
2016,X,512,384,681094.867
2016,X,512,392,34797682.174
2016,X,512,404,267023923.952
2016,X,512,410,404540621.589
2016,X,512,414,213497075.714
2016,X,512,458,127194006.758
2016,X,512,484,3306967.193
2016,X,512,504,20150026.795
2016,X,512,528,314777846.833
2016,X,512,554,2874805.983
2016,X,512,586,1230066989.424
2016,X,512,604,1848704.645
2016,X,512,608,11859660.831
2016,X,512,616,2458413.303
2016,X,512,634,224981914.732
2016,X,512,643,1757045.356
2016,X,512,682,818043952.384
2016,X,512,702,122641372.577
2016,X,512,704,117625321.013
2016,X,512,710,812463094.629
2016,X,512,724,13867273.134
2016,X,512,757,143674.89
2016,X,512,764,32479864.437
2016,X,512,784,2102307085.175
2016,X,512,792,37245965.438
2016,X,512,818,52658174.715
2016,X,512,834,149329531.424
2016,X,24,12,1713780.06
2016,X,24,31,997726.9
2016,X,24,32,484425.02
2016,X,24,36,8549826.77
2016,X,24,50,2750.4
2016,X,24,76,75352985.669
2016,X,24,124,875520433.738
2016,X,24,144,13728.73
2016,X,24,152,3991863.18
2016,X,24,156,13927920685.317
2016,X,24,170,293265392.898
2016,X,24,192,2673996.93
2016,X,24,218,28378.48
2016,X,24,251,1182863351.576
2016,X,24,276,17877521.69
2016,X,24,288,51378326.838
2016,X,24,344,1369344.09
2016,X,24,360,376722071.522
2016,X,24,364,21066.71
2016,X,24,368,85753.65
2016,X,24,376,180051040.73
2016,X,24,380,493934005.315
2016,X,24,384,72489278.57
2016,X,24,392,19152970.851
2016,X,24,404,785044.35
2016,X,24,410,844778718.543
2016,X,24,414,904343.03
2016,X,24,446,41577444.81
2016,X,24,458,480789975.064
2016,X,24,484,144659.59
2016,X,24,504,110882.67
2016,X,24,512,205646.9
2016,X,24,528,594761375.252
2016,X,24,554,219420.84
2016,X,24,586,75101.78
2016,X,24,604,490216.85
2016,X,24,608,3094.06
2016,X,24,616,25303142.65
2016,X,24,634,118772.85
2016,X,24,643,625823.99
2016,X,24,682,1626527.2
2016,X,24,702,185088933.18
2016,X,24,704,28435038.543
2016,X,24,710,1351256494.454
2016,X,24,724,1950105311.688
2016,X,24,757,60094979.05
2016,X,24,764,43297499.53
2016,X,24,784,877093049.658
2016,X,24,792,6476427.28
2016,X,24,818,7565536.44
2016,X,24,826,440424803.342
2016,X,24,834,49916.73
2016,X,144,12,535043.0
2016,X,144,24,3566188.0
2016,X,144,31,46498653.0
2016,X,144,32,9515360.0
2016,X,144,36,165930165.0
2016,X,144,50,118865812.0
2016,X,144,76,44510986.0
2016,X,144,124,179304247.0
2016,X,144,152,39231133.0
2016,X,144,156,215492799.0
2016,X,144,170,11339110.0
2016,X,144,192,1542.0
2016,X,144,214,1412701.0
2016,X,144,218,9673519.0
2016,X,144,251,172202525.0
2016,X,144,276,509880914.0
2016,X,144,288,13328902.0
2016,X,144,344,156101610.0
2016,X,144,360,40502726.0
2016,X,144,364,173455011.0
2016,X,144,368,111696471.0
2016,X,144,376,93548799.0
2016,X,144,380,428848173.0
2016,X,144,384,4830256.0
2016,X,144,392,203818781.0
2016,X,144,404,13651641.0
2016,X,144,410,70869101.0
2016,X,144,414,32624589.0
2016,X,144,446,551018.0
2016,X,144,458,42196894.0
2016,X,144,484,132174242.0
2016,X,144,496,1079993.0
2016,X,144,504,6861396.0
2016,X,144,512,6539647.0
2016,X,144,528,208333910.0
2016,X,144,554,23969619.0
2016,X,144,586,66327802.0
2016,X,144,604,19013720.0
2016,X,144,608,15216227.0
2016,X,144,616,46264839.0
2016,X,144,634,14515869.0
2016,X,144,643,182243620.0
2016,X,144,682,74795613.0
2016,X,144,702,115467625.0
2016,X,144,704,96481886.0
2016,X,144,710,32918356.0
2016,X,144,724,87242112.0
2016,X,144,757,103550063.0
2016,X,144,764,36322025.0
2016,X,144,784,292867268.0
2016,X,144,792,154893917.0
2016,X,144,818,36939748.0
2016,X,144,826,1045080361.0
2016,X,144,834,8959887.0
2016,X,384,12,90084015.881
2016,X,384,24,6077545.983
2016,X,384,31,46849.267
2016,X,384,32,2377283.786
2016,X,384,36,8660508.311
2016,X,384,50,66279669.223
2016,X,384,76,44516977.212
2016,X,384,124,237877619.859
2016,X,384,144,2583999.635
2016,X,384,152,3499257.486
2016,X,384,156,71321008.905
2016,X,384,170,68176732.81
2016,X,384,214,1926219.087
2016,X,384,251,587775425.17
2016,X,384,276,548847345.076
2016,X,384,288,513806183.362
2016,X,384,344,443993.014
2016,X,384,360,59017836.726
2016,X,384,364,989846.864
2016,X,384,368,14728.069
2016,X,384,376,15517196.286
2016,X,384,380,236550452.755
2016,X,384,392,2764583.478
2016,X,384,404,1812758.837
2016,X,384,410,8962525.083
2016,X,384,414,24785.7
2016,X,384,458,309229913.361
2016,X,384,484,87216637.574
2016,X,384,496,30289.68
2016,X,384,504,23875322.367
2016,X,384,512,552118.12
2016,X,384,528,1253843039.238
2016,X,384,554,21207.106
2016,X,384,586,18863508.53
2016,X,384,604,1494900.941
2016,X,384,608,108485.09
2016,X,384,616,85097366.807
2016,X,384,634,655292.724
2016,X,384,643,2405116.194
2016,X,384,682,427251.127
2016,X,384,702,16518323.061
2016,X,384,704,551012873.287
2016,X,384,710,320863023.315
2016,X,384,724,374670221.334
2016,X,384,757,494955100.552
2016,X,384,764,8763944.095
2016,X,384,784,17957281.253
2016,X,384,792,148207714.26
2016,X,384,818,9158608.946
2016,X,384,826,319243014.304
2016,X,384,834,879264.233
2016,X,288,24,193075.0
2016,X,288,31,1347.0
2016,X,288,36,1710826.0
2016,X,288,50,58426.0
2016,X,288,76,200974423.0
2016,X,288,124,33525842.0
2016,X,288,152,45868.0
2016,X,288,156,941809716.0
2016,X,288,170,10933.0
2016,X,288,214,35543.0
2016,X,288,218,11297.0
2016,X,288,251,139589449.0
2016,X,288,276,147506965.0
2016,X,288,344,3742784.0
2016,X,288,360,4812503.0
2016,X,288,364,10485446.0
2016,X,288,368,443669.0
2016,X,288,376,2221651.0
2016,X,288,380,188722849.0
2016,X,288,384,33403357.0
2016,X,288,392,150870742.0
2016,X,288,404,102492.0
2016,X,288,410,15848476.0
2016,X,288,414,46048.0
2016,X,288,458,215020809.0
2016,X,288,484,188530.0
2016,X,288,504,3927457.0
2016,X,288,528,443038805.0
2016,X,288,554,3110040.0
2016,X,288,586,340165.0
2016,X,288,604,44864.0
2016,X,288,608,605121.0
2016,X,288,616,2008434.0
2016,X,288,634,41318.0
2016,X,288,643,122584.0
2016,X,288,682,953224.0
2016,X,288,702,47198104.0
2016,X,288,704,549265154.0
2016,X,288,710,350763476.0
2016,X,288,724,149081160.0
2016,X,288,757,1868671702.0
2016,X,288,764,316990.0
2016,X,288,784,1427346994.0
2016,X,288,792,100210076.0
2016,X,288,818,790710.0
2016,X,288,826,95175566.0
2016,X,288,834,468305.0
2016,X,834,12,514571.0
2016,X,834,24,4561488.0
2016,X,834,31,97.0
2016,X,834,32,1005785.0
2016,X,834,36,7579890.0
2016,X,834,50,7190202.0
2016,X,834,76,9079.0
2016,X,834,124,4662089.0
2016,X,834,144,774393.0
2016,X,834,152,330684.0
2016,X,834,156,354226346.0
2016,X,834,170,725918.0
2016,X,834,214,71674.0
2016,X,834,251,25755057.0
2016,X,834,276,115273832.0
2016,X,834,288,1330188.0
2016,X,834,344,30015710.0
2016,X,834,360,17194142.0
2016,X,834,364,6090.0
2016,X,834,368,2465611.0
2016,X,834,376,13191847.0
2016,X,834,380,42145584.0
2016,X,834,384,466110.0
2016,X,834,392,138528259.0
2016,X,834,404,313885916.0
2016,X,834,410,38912922.0
2016,X,834,414,751418.0
2016,X,834,458,13083184.0
2016,X,834,484,1218905.0
2016,X,834,504,2948247.0
2016,X,834,512,4179909.0
2016,X,834,528,63889477.0
2016,X,834,554,5599076.0
2016,X,834,586,14858354.0
2016,X,834,604,138.0
2016,X,834,608,2287087.0
2016,X,834,616,11346698.0
2016,X,834,634,1178500.0
2016,X,834,643,11084393.0
2016,X,834,682,13464011.0
2016,X,834,702,10492355.0
2016,X,834,704,149244615.0
2016,X,834,710,631420829.0
2016,X,834,724,15672419.0
2016,X,834,757,767936942.0
2016,X,834,764,9006873.0
2016,X,834,784,63479595.0
2016,X,834,792,2798746.0
2016,X,834,818,1034554.0
2016,X,834,826,22826827.0
2016,X,31,12,11240578.86
2016,X,31,24,157458.85
2016,X,31,32,46612.34
2016,X,31,36,181193.63
2016,X,31,50,350.0
2016,X,31,76,2881747.11
2016,X,31,124,98132437.62
2016,X,31,144,100.0
2016,X,31,156,382025192.15
2016,X,31,170,108007.18
2016,X,31,192,1141.0
2016,X,31,218,5591.26
2016,X,31,251,626433890.89
2016,X,31,276,610831399.01
2016,X,31,288,5507.22
2016,X,31,344,107872.16
2016,X,31,360,77457062.79
2016,X,31,364,49684567.15
2016,X,31,368,17780579.68
2016,X,31,376,664113138.21
2016,X,31,380,4333747050.97
2016,X,31,384,8899.4
2016,X,31,392,31749793.0
2016,X,31,404,4200.86
2016,X,31,410,122201.28
2016,X,31,414,210683.77
2016,X,31,458,81325076.98
2016,X,31,484,287989.73
2016,X,31,496,80747.82
2016,X,31,512,127278.91
2016,X,31,528,34865968.52
2016,X,31,554,82419.9
2016,X,31,586,1433210.42
2016,X,31,604,192686.58
2016,X,31,608,11609.0
2016,X,31,616,4821262.91
2016,X,31,634,107919.68
2016,X,31,643,409258371.64
2016,X,31,682,539525.92
2016,X,31,702,894435.47
2016,X,31,704,48899493.28
2016,X,31,710,278019.56
2016,X,31,724,495148703.29
2016,X,31,757,24900138.93
2016,X,31,764,123401367.22
2016,X,31,784,11578120.35
2016,X,31,792,1185663072.66
2016,X,31,818,11857625.18
2016,X,31,826,79942111.49
2016,X,31,834,939.8
2016,X,446,36,186619.0
2016,X,446,124,13652.0
2016,X,446,156,86005166.0
2016,X,446,251,256480.0
2016,X,446,276,169712.0
2016,X,446,344,397326736.0
2016,X,446,360,152870.0
2016,X,446,380,116159.0
2016,X,446,392,24350909.0
2016,X,446,410,489792.0
2016,X,446,458,954938.0
2016,X,446,528,72878.0
2016,X,446,554,9276.0
2016,X,446,608,543621.0
2016,X,446,702,1973199.0
2016,X,446,704,1234937.0
2016,X,446,724,56659.0
2016,X,446,757,21628.0
2016,X,446,764,308121.0
2016,X,446,826,45697.0
2016,X,496,24,280090.0
2016,X,496,31,1000.0
2016,X,496,36,1244881.0
2016,X,496,124,3718858.0
2016,X,496,144,200.0
2016,X,496,156,3883128125.0
2016,X,496,170,22111.0
2016,X,496,251,6939910.0
2016,X,496,276,43386472.0
2016,X,496,344,10482769.0
2016,X,496,360,3847716.0
2016,X,496,364,55400.0
2016,X,496,376,1323.0
2016,X,496,380,33579288.0
2016,X,496,392,14031747.0
2016,X,496,404,604299.0
2016,X,496,410,8470417.0
2016,X,496,414,138129.0
2016,X,496,458,2027519.0
2016,X,496,484,37960.0
2016,X,496,528,1777549.0
2016,X,496,554,19059.0
2016,X,496,586,92000.0
2016,X,496,604,14500.0
2016,X,496,608,238005.0
2016,X,496,616,299608.0
2016,X,496,634,266193.0
2016,X,496,643,55769058.0
2016,X,496,682,3994559.0
2016,X,496,702,16913245.0
2016,X,496,704,2856703.0
2016,X,496,710,62747.0
2016,X,496,724,334026.0
2016,X,496,757,1013835.0
2016,X,496,764,2785717.0
2016,X,496,784,3164735.0
2016,X,496,792,1758656.0
2016,X,496,818,457.0
2016,X,496,826,786875707.0
2016,M,156,12,331886154.0
2016,M,156,24,13966117080.0
2016,M,156,31,412081779.0
2016,M,156,32,5118095612.0
2016,M,156,36,70895012700.0
2016,M,156,50,869397551.0
2016,M,156,76,45855047246.0
2016,M,156,124,18336833947.0
2016,M,156,144,273444163.0
2016,M,156,152,18604963676.0
2016,M,156,156,128059540969.0
2016,M,156,170,2544629368.0
2016,M,156,192,273751892.0
2016,M,156,214,130262747.0
2016,M,156,218,939921953.0
2016,M,156,251,22511003294.0
